WELL,DEPTH,FACIES,W_TAR,SW,VSH,PHI,RW
well-102498,554.0000,1,  0.0000,  1.0000,  0.1090,  0.3300,  1.9930
well-102498,554.2500,1,  0.0000,  1.0000,  0.1000,  0.3330,  1.9930
well-102498,554.5000,1,  0.0000,  1.0000,  0.0890,  0.3370,  1.9930
well-102498,554.7500,1,  0.0000,  1.0000,  0.1120,  0.3290,  1.9920
well-102498,555.0000,1,  0.0000,  1.0000,  0.1470,  0.3150,  1.9920
well-102498,555.2500,1,  0.0000,  1.0000,  0.1780,  0.3040,  1.9920
well-102498,555.5000,1,  0.0000,  1.0000,  0.1920,  0.2990,  1.9920
well-102498,555.7500,1,  0.0000,  1.0000,  0.1710,  0.3070,  1.9920
well-102498,556.0000,1,  0.0000,  1.0000,  0.1750,  0.3050,  1.9910
well-102498,556.2500,1,  0.0000,  1.0000,  0.2010,  0.2950,  1.9910
well-102498,556.5000,1,  0.0000,  1.0000,  0.2030,  0.2950,  1.9910
well-102498,556.7500,1,  0.0000,  1.0000,  0.1030,  0.3320,  1.9910
well-102498,557.0000,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.9910
well-102498,557.2500,1,  0.0000,  1.0000,  0.0330,  0.3580,  1.9900
well-102498,557.5000,1,  0.0000,  1.0000,  0.0830,  0.3390,  1.9900
well-102498,557.7500,1,  0.0000,  1.0000,  0.0470,  0.3520,  1.9900
well-102498,558.0000,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.9900
well-102498,558.2500,1,  0.0000,  1.0000,  0.0240,  0.3610,  1.9900
well-102498,558.5000,1,  0.0000,  1.0000,  0.0790,  0.3410,  1.9900
well-102498,558.7500,1,  0.0000,  1.0000,  0.1700,  0.3070,  1.9890
well-102498,559.0000,1,  0.0000,  1.0000,  0.2380,  0.2820,  1.9890
well-102498,559.2500,1,  0.0000,  1.0000,  0.2820,  0.2660,  1.9890
well-102498,559.5000,1,  0.0000,  1.0000,  0.2200,  0.2890,  1.9890
well-102498,559.7500,1,  0.0000,  1.0000,  0.1150,  0.3280,  1.9890
well-102498,560.0000,1,  0.0000,  1.0000,  0.0260,  0.3610,  1.9880
well-102498,560.2500,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.9880
well-102498,560.5000,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.9880
well-102498,560.7500,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.9880
well-102498,561.0000,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.9880
well-102498,561.2500,1,  0.0000,  1.0000,  0.0190,  0.3630,  1.9870
well-102498,561.5000,1,  0.0000,  1.0000,  0.0560,  0.3490,  1.9870
well-102498,561.7500,1,  0.0000,  1.0000,  0.2130,  0.2910,  1.9870
well-102498,562.0000,4,  0.0000,  1.0000,  0.5670,  0.1200,  1.9870
well-102498,562.2500,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9870
well-102498,562.5000,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9860
well-102498,562.7500,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9860
well-102498,563.0000,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9860
well-102498,563.2500,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9860
well-102498,563.5000,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9860
well-102498,563.7500,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.9850
well-102498,564.0000,5,  0.0000,  1.0000,  0.9170,  0.0000,  1.9850
well-102498,564.2500,5,  0.0010,  0.7350,  0.7820,  0.0080,  1.9850
well-102498,564.5000,4,  0.0010,  0.7380,  0.6790,  0.0080,  1.9850
well-102498,564.7500,4,  0.0010,  0.7780,  0.5790,  0.0160,  1.9850
well-102498,565.0000,4,  0.0020,  0.8000,  0.5160,  0.0220,  1.9840
well-102500,508.0000,5,  0.0000,  1.0000,  0.9880,  0.0040,  0.6830
well-102500,508.2500,4,  0.0000,  1.0000,  0.6870,  0.1160,  0.6830
well-102500,508.5000,2,  0.0000,  1.0000,  0.3510,  0.2400,  0.6830
well-102500,508.7500,2,  0.0060,  0.9500,  0.3720,  0.2330,  0.6830
well-102500,509.0000,2,  0.0270,  0.7740,  0.3130,  0.2540,  0.6830
well-102500,509.2500,1,  0.0460,  0.6670,  0.2280,  0.2860,  0.6830
well-102500,509.5000,1,  0.0610,  0.5870,  0.1750,  0.3050,  0.6830
well-102500,509.7500,1,  0.0720,  0.5370,  0.1360,  0.3200,  0.6830
well-102500,510.0000,1,  0.0800,  0.4920,  0.1190,  0.3260,  0.6830
well-102500,510.2500,1,  0.0870,  0.4520,  0.1150,  0.3270,  0.6830
well-102500,510.5000,1,  0.0910,  0.4270,  0.1130,  0.3280,  0.6820
well-102500,510.7500,1,  0.0950,  0.4080,  0.1090,  0.3300,  0.6820
well-102500,511.0000,1,  0.0970,  0.3960,  0.1080,  0.3300,  0.6820
well-102500,511.2500,1,  0.0970,  0.3930,  0.1100,  0.3290,  0.6820
well-102500,511.5000,1,  0.0970,  0.3950,  0.1040,  0.3310,  0.6820
well-102500,511.7500,1,  0.0980,  0.3930,  0.1030,  0.3320,  0.6820
well-102500,512.0000,1,  0.0980,  0.3920,  0.1050,  0.3310,  0.6820
well-102500,512.2500,1,  0.0980,  0.3880,  0.1040,  0.3320,  0.6820
well-102500,512.5000,1,  0.1010,  0.3740,  0.0970,  0.3340,  0.6820
well-102500,512.7500,1,  0.0970,  0.3790,  0.0730,  0.3250,  0.6820
well-102500,513.0000,0,  0.0570,  0.4970,  0.0000,  0.2540,  0.6820
well-102500,513.2500,3,  0.0460,  0.5290,  0.0000,  0.2240,  0.6820
well-102500,513.5000,3,  0.0320,  0.6000,  0.0000,  0.1880,  0.6820
